Fecha;TCC;TCV;TCPP;Compra oficial;Venta oficial;
10-dic-14;6,8956;6,9696;6,9364;6,86;6,96;
11-dic-14;6,9230;6,9699;6,9438;6,86;6,96;
12-dic-14;6,9358;6,9699;6,9513;6,86;6,96;
13-dic-14;6,8529;6,9699;6,9337;6,86;6,96;
14-dic-14;6,8514;6,9698;6,8948;6,86;6,96;
15-dic-14;6,9142;6,9698;6,9364;6,86;6,96;
16-dic-14;6,9061;6,9696;6,9357;6,86;6,96;
17-dic-14;6,9075;6,9694;6,9407;6,86;6,96;
18-dic-14;6,9004;6,9699;6,9369;6,86;6,96;
19-dic-14;6,8753;6,9687;6,9318;6,86;6,96;
20-dic-14;6,8605;6,9699;6,9387;6,86;6,96;
21-dic-14;6,8510;6,9694;6,9096;6,86;6,96;
22-dic-14;6,9279;6,9696;6,9429;6,86;6,96;
23-dic-14;6,8853;6,9698;6,9394;6,86;6,96;
24-dic-14;6,9265;6,9699;6,9456;6,86;6,96;
25-dic-14;6,8663;6,9669;6,8960;6,86;6,96;
26-dic-14;6,8996;6,9697;6,9500;6,86;6,96;
27-dic-14;6,8616;6,9699;6,9455;6,86;6,96;
28-dic-14;6,8500;6,9682;6,8864;6,86;6,96;
29-dic-14;6,9069;6,9696;6,9397;6,86;6,96;
30-dic-14;6,8911;6,9699;6,9451;6,86;6,96;
31-dic-14;6,8753;6,9668;6,9310;6,86;6,96;
1-ene-15;6,8606;6,9687;6,8872;6,86;6,96;
2-ene-15;6,8823;6,9698;6,9571;6,86;6,96;
3-ene-15;6,8530;6,9698;6,9460;6,86;6,96;
4-ene-15;6,8506;6,9679;6,8948;6,86;6,96;
5-ene-15;6,8905;6,9618;6,9470;6,86;6,96;
6-ene-15;6,8798;6,9699;6,9513;6,86;6,96;
7-ene-15;6,9285;6,9695;6,9461;6,86;6,96;
8-ene-15;6,8966;6,9688;6,9482;6,86;6,96;
9-ene-15;6,9011;6,9695;6,9455;6,86;6,96;
10-ene-15;6,8526;6,9691;6,9468;6,86;6,96;
11-ene-15;6,8506;6,9628;6,8840;6,86;6,96;
12-ene-15;6,9018;6,9696;6,9469;6,86;6,96;
13-ene-15;6,8823;6,9695;6,9471;6,86;6,96;
14-ene-15;6,9082;6,9694;6,9430;6,86;6,96;
15-ene-15;6,9185;6,9668;6,9444;6,86;6,96;
16-ene-15;6,8871;6,9698;6,9443;6,86;6,96;
17-ene-15;6,8520;6,9699;6,9452;6,86;6,96;
18-ene-15;6,8508;6,9658;6,8896;6,86;6,96;
19-ene-15;6,8995;6,9671;6,9457;6,86;6,96;
20-ene-15;6,9063;6,9698;6,9473;6,86;6,96;
21-ene-15;6,9260;6,9695;6,9510;6,86;6,96;
22-ene-15;6,8522;6,9699;6,9365;6,86;6,96;
23-ene-15;6,9106;6,9699;6,9464;6,86;6,96;
24-ene-15;6,8522;6,9700;6,9488;6,86;6,96;
25-ene-15;6,8506;6,9693;6,9181;6,86;6,96;
26-ene-15;6,8828;6,9692;6,9462;6,86;6,96;
27-ene-15;6,9014;6,9693;6,9449;6,86;6,96;
28-ene-15;6,9423;6,9694;6,9547;6,86;6,96;
29-ene-15;6,9102;6,9696;6,9462;6,86;6,96;
30-ene-15;6,9073;6,9695;6,9451;6,86;6,96;
31-ene-15;6,8541;6,9699;6,9434;6,86;6,96;
1-feb-15;6,8507;6,9678;6,8792;6,86;6,96;
2-feb-15;6,9084;6,9693;6,9475;6,86;6,96;
3-feb-15;6,8990;6,9670;6,9461;6,86;6,96;
4-feb-15;6,9239;6,9696;6,9512;6,86;6,96;
5-feb-15;6,8938;6,9694;6,9398;6,86;6,96;
6-feb-15;6,9032;6,9699;6,9353;6,86;6,96;
7-feb-15;6,8523;6,9699;6,9328;6,86;6,96;
8-feb-15;6,8521;6,9700;6,8883;6,86;6,96;
9-feb-15;6,9399;6,9696;6,9493;6,86;6,96;
10-feb-15;6,9133;6,9697;6,9466;6,86;6,96;
11-feb-15;6,9060;6,9695;6,9407;6,86;6,96;
12-feb-15;6,9202;6,9698;6,9444;6,86;6,96;
13-feb-15;6,9292;6,9697;6,9457;6,86;6,96;
14-feb-15;6,8530;6,9695;6,9326;6,86;6,96;
15-feb-15;6,8503;6,9650;6,8743;6,86;6,96;
16-feb-15;6,8500;6,9689;6,8898;6,86;6,96;
17-feb-15;6,8500;6,9691;6,9026;6,86;6,96;
18-feb-15;6,9110;6,9693;6,9359;6,86;6,96;
19-feb-15;6,9103;6,9678;6,9435;6,86;6,96;
20-feb-15;6,9105;6,9692;6,9406;6,86;6,96;
21-feb-15;6,8527;6,9690;6,9329;6,86;6,96;
22-feb-15;6,8504;6,9695;6,8870;6,86;6,96;
23-feb-15;6,9085;6,9671;6,9429;6,86;6,96;
24-feb-15;6,9165;6,9695;6,9484;6,86;6,96;
25-feb-15;6,9319;6,9698;6,9497;6,86;6,96;
26-feb-15;6,9722;6,9700;6,9713;6,86;6,96;
27-feb-15;6,8866;6,9699;6,9386;6,86;6,96;
28-feb-15;6,8534;6,9700;6,9377;6,86;6,96;
1-mar-15;6,8513;6,9692;6,8882;6,86;6,96;
2-mar-15;6,8897;6,9698;6,9466;6,86;6,96;
3-mar-15;6,9267;6,9697;6,9487;6,86;6,96;
4-mar-15;6,9118;6,9691;6,9480;6,86;6,96;
5-mar-15;6,9269;6,9697;6,9482;6,86;6,96;
6-mar-15;6,9100;6,9696;6,9470;6,86;6,96;
7-mar-15;6,8548;6,9699;6,9425;6,86;6,96;
8-mar-15;6,8506;6,9684;6,8876;6,86;6,96;
9-mar-15;6,8894;6,9693;6,9479;6,86;6,96;
10-mar-15;6,9463;6,9694;6,9560;6,86;6,96;
11-mar-15;6,9281;6,9699;6,9455;6,86;6,96;
12-mar-15;6,9054;6,9694;6,9399;6,86;6,96;
13-mar-15;6,9136;6,9698;6,9460;6,86;6,96;
14-mar-15;6,8593;6,9694;6,9358;6,86;6,96;
15-mar-15;6,8511;6,9656;6,8893;6,86;6,96;
16-mar-15;6,9401;6,9696;6,9526;6,86;6,96;
17-mar-15;6,8996;6,9699;6,9422;6,86;6,96;
18-mar-15;6,8986;6,9694;6,9377;6,86;6,96;
19-mar-15;6,9102;6,9695;6,9376;6,86;6,96;
20-mar-15;6,9188;6,9695;6,9465;6,86;6,96;
21-mar-15;6,8614;6,9699;6,9399;6,86;6,96;
22-mar-15;6,8523;6,9691;6,8847;6,86;6,96;
23-mar-15;6,8951;6,9698;6,9409;6,86;6,96;
24-mar-15;6,9125;6,9692;6,9485;6,86;6,96;
25-mar-15;6,9330;6,9698;6,9475;6,86;6,96;
26-mar-15;6,9130;6,9697;6,9506;6,86;6,96;
27-mar-15;6,8948;6,9697;6,9386;6,86;6,96;
28-mar-15;6,8547;6,9695;6,9360;6,86;6,96;
29-mar-15;6,8500;6,9700;6,9523;6,86;6,96;
30-mar-15;6,9079;6,9699;6,9437;6,86;6,96;
31-mar-15;6,9122;6,9687;6,9463;6,86;6,96;
1-abr-15;6,8982;6,9698;6,9418;6,86;6,96;
2-abr-15;6,9267;6,9696;6,9497;6,86;6,96;
3-abr-15;6,8558;6,9629;6,8955;6,86;6,96;
4-abr-15;6,8525;6,9699;6,9377;6,86;6,96;
5-abr-15;6,8509;6,9692;6,8882;6,86;6,96;
6-abr-15;6,9125;7,0273;6,9428;6,86;6,96;
7-abr-15;6,9509;6,9692;6,9602;6,86;6,96;
8-abr-15;6,9168;6,9694;6,9458;6,86;6,96;
9-abr-15;6,9408;6,9699;6,9590;6,86;6,96;
10-abr-15;6,9419;6,9693;6,9507;6,86;6,96;
11-abr-15;6,8563;6,9699;6,9246;6,86;6,96;
12-abr-15;6,8513;6,9655;6,8838;6,86;6,96;
13-abr-15;6,9125;7,0273;6,9428;6,86;6,96;
14-abr-15;6,9354;6,9695;6,9530;6,86;6,96;
15-abr-15;6,9456;6,9698;6,9588;6,86;6,96;
16-abr-15;6,9247;6,9699;6,9478;6,86;6,96;
17-abr-15;6,9477;6,9698;6,9530;6,86;6,96;
18-abr-15;6,8550;6,9698;6,9405;6,86;6,96;
19-abr-15;6,8506;6,9688;6,9024;6,86;6,96;
20-abr-15;6,9125;7,0273;6,9428;6,86;6,96;
21-abr-15;6,9472;6,9700;6,9596;6,86;6,96;
22-abr-15;6,8906;6,9696;6,9497;6,86;6,96;
23-abr-15;6,9309;6,9693;6,9491;6,86;6,96;
24-abr-15;6,9046;6,9699;6,9496;6,86;6,96;
25-abr-15;6,8700;6,9700;6,9359;6,86;6,96;
26-abr-15;6,8503;6,9687;6,8946;6,86;6,96;
27-abr-15;6,9343;6,9697;6,9537;6,86;6,96;
28-abr-15;6,9125;7,0273;6,9428;6,86;6,96;
29-abr-15;6,9350;6,9695;6,9433;6,86;6,96;
30-abr-15;6,9069;6,9696;6,9495;6,86;6,96;
1-may-15;6,8532;6,9639;6,8870;6,86;6,96;
2-may-15;6,8533;6,9699;6,9398;6,86;6,96;
3-may-15;6,8504;6,9687;6,8972;6,86;6,96;
4-may-15;6,8984;6,9697;6,9413;6,86;6,96;
5-may-15;6,9106;6,9698;6,9405;6,86;6,96;
6-may-15;6,9234;6,9698;6,9488;6,86;6,96;
7-may-15;6,9396;6,9697;6,9544;6,86;6,96;
8-may-15;6,9391;6,9698;6,9548;6,86;6,96;
9-may-15;6,8533;6,9698;6,9361;6,86;6,96;
10-may-15;6,8510;6,9687;6,8881;6,86;6,96;
11-may-15;6,9089;6,9699;6,9421;6,86;6,96;
12-may-15;6,9369;6,9691;6,9523;6,86;6,96;
13-may-15;6,9660;6,9699;6,9679;6,86;6,96;
14-may-15;6,8990;6,9698;6,9474;6,86;6,96;
15-may-15;6,8988;6,9663;6,9493;6,86;6,96;
16-may-15;6,8556;6,9700;6,9322;6,86;6,96;
17-may-15;6,8509;6,9698;6,8888;6,86;6,96;
18-may-15;6,8875;6,9696;6,9384;6,86;6,96;
19-may-15;6,9309;6,9694;6,9489;6,86;6,96;
20-may-15;6,9162;6,9699;6,9431;6,86;6,96;
21-may-15;6,9173;6,9698;6,9415;6,86;6,96;
22-may-15;6,9008;6,9700;6,9409;6,86;6,96;
23-may-15;6,8601;6,9698;6,9322;6,86;6,96;
24-may-15;6,8506;6,9694;6,8880;6,86;6,96;
25-may-15;6,8923;6,9691;6,9346;6,86;6,96;
26-may-15;6,9000;6,9699;6,9412;6,86;6,96;
27-may-15;6,9248;6,9697;6,9394;6,86;6,96;
28-may-15;6,9146;6,9699;6,9409;6,86;6,96;
29-may-15;6,8927;6,9698;6,9403;6,86;6,96;
30-may-15;6,8576;6,9700;6,9358;6,86;6,96;
31-may-15;6,8505;6,9698;6,9201;6,86;6,96;
1-jun-15;6,8937;6,9699;6,9481;6,86;6,96;
2-jun-15;6,9141;6,9696;6,9448;6,86;6,96;
3-jun-15;6,9148;6,9693;6,9491;6,86;6,96;
4-jun-15;6,8584;6,9698;6,9255;6,86;6,96;
5-jun-15;6,9266;6,9697;6,9455;6,86;6,96;
6-jun-15;6,8570;6,9698;6,9387;6,86;6,96;
7-jun-15;6,8504;6,9647;6,8806;6,86;6,96;
8-jun-15;6,9139;6,9698;6,9437;6,86;6,96;
9-jun-15;6,9109;6,9696;6,9441;6,86;6,96;
10-jun-15;6,9306;6,9693;6,9481;6,86;6,96;
11-jun-15;6,9047;6,9697;6,9386;6,86;6,96;
12-jun-15;6,8919;6,9694;6,9240;6,86;6,96;
13-jun-15;6,8548;6,9700;6,9361;6,86;6,96;
14-jun-15;6,8504;6,9659;6,8904;6,86;6,96;
15-jun-15;6,9125;7,0273;6,9428;6,86;6,96;
16-jun-15;6,9430;6,9699;6,9538;6,86;6,96;
17-jun-15;6,8998;6,9696;6,9489;6,86;6,96;
18-jun-15;6,9120;6,9698;6,9445;6,86;6,96;
19-jun-15;6,8901;6,9697;6,9460;6,86;6,96;
20-jun-15;6,8548;6,9696;6,9334;6,86;6,96;
21-jun-15;6,8500;6,9700;6,8805;6,86;6,96;
22-jun-15;6,9125;7,0273;6,9428;6,86;6,96;
23-jun-15;6,9318;6,9699;6,9465;6,86;6,96;
24-jun-15;6,9298;6,9697;6,9489;6,86;6,96;
25-jun-15;6,9235;6,9693;6,9513;6,86;6,96;
26-jun-15;6,9074;6,9694;6,9418;6,86;6,96;
27-jun-15;6,8550;6,9698;6,9336;6,86;6,96;
28-jun-15;6,8503;6,9653;6,8841;6,86;6,96;
29-jun-15;6,9585;6,9699;6,9641;6,86;6,96;
30-jun-15;6,9125;7,0273;6,9428;6,86;6,96;
1-jul-15;6,9006;6,9696;6,9369;6,86;6,96;
2-jul-15;6,9184;6,9696;6,9480;6,86;6,96;
3-jul-15;6,9045;6,9698;6,9419;6,86;6,96;
4-jul-15;6,8576;6,9697;6,9393;6,86;6,96;
5-jul-15;6,8518;6,9694;6,8954;6,86;6,96;
6-jul-15;6,9125;7,0273;6,9428;6,86;6,96;
7-jul-15;6,9365;6,9698;6,9533;6,86;6,96;
8-jul-15;6,8957;6,9700;6,9335;6,86;6,96;
9-jul-15;6,9089;6,9697;6,9423;6,86;6,96;
10-jul-15;6,9023;6,9698;6,9462;6,86;6,96;
11-jul-15;6,8520;6,9699;6,9400;6,86;6,96;
12-jul-15;6,8506;6,9697;6,8876;6,86;6,96;
13-jul-15;6,9172;6,9699;6,9476;6,86;6,96;
14-jul-15;6,9125;7,0273;6,9428;6,86;6,96;
15-jul-15;6,8923;6,9700;6,9308;6,86;6,96;
16-jul-15;6,9148;6,9699;6,9414;6,86;6,96;
17-jul-15;6,9088;6,9693;6,9400;6,86;6,96;
18-jul-15;6,8552;6,9700;6,9388;6,86;6,96;
19-jul-15;6,9125;7,0273;6,9428;6,86;6,96;
20-jul-15;6,9079;6,9698;6,9453;6,86;6,96;
21-jul-15;6,9297;6,9700;6,9485;6,86;6,96;
22-jul-15;6,9124;6,9696;6,9422;6,86;6,96;
23-jul-15;6,8925;6,9695;6,9443;6,86;6,96;
24-jul-15;6,8950;6,9692;6,9351;6,86;6,96;
25-jul-15;6,8539;6,9699;6,9374;6,86;6,96;
26-jul-15;6,8512;6,9678;6,8836;6,86;6,96;
27-jul-15;6,8932;6,9700;6,9425;6,86;6,96;
28-jul-15;6,9125;7,0273;6,9428;6,86;6,96;
29-jul-15;6,9279;6,9695;6,9439;6,86;6,96;
30-jul-15;6,8998;6,9696;6,9397;6,86;6,96;
31-jul-15;6,9131;6,9698;6,9410;6,86;6,96;
1-ago-15;6,8547;6,9692;6,9316;6,86;6,96;
2-ago-15;6,8508;6,9669;6,8773;6,86;6,96;
3-ago-15;6,8998;6,9697;6,9446;6,86;6,96;
4-ago-15;6,9125;7,0273;6,9428;6,86;6,96;
5-ago-15;6,9457;6,9699;6,9580;6,86;6,96;
6-ago-15;6,8614;6,9699;6,9560;6,86;6,96;
7-ago-15;6,9100;6,9690;6,9424;6,86;6,96;
8-ago-15;6,8649;6,9699;6,9364;6,86;6,96;
9-ago-15;6,8506;6,9654;6,8938;6,86;6,96;
10-ago-15;6,9125;7,0273;6,9428;6,86;6,96;
11-ago-15;6,8959;6,9697;6,9416;6,86;6,96;
12-ago-15;6,9060;6,9687;6,9382;6,86;6,96;
13-ago-15;6,8911;6,9689;6,9455;6,86;6,96;
14-ago-15;6,8900;6,9698;6,9405;6,86;6,96;
15-ago-15;6,8536;6,9699;6,9383;6,86;6,96;
16-ago-15;6,8505;6,9665;6,8884;6,86;6,96;
17-ago-15;6,9125;7,0273;6,9428;6,86;6,96;
18-ago-15;6,9272;6,9699;6,9482;6,86;6,96;
19-ago-15;6,9111;6,9696;6,9393;6,86;6,96;
20-ago-15;6,8992;6,9690;6,9477;6,86;6,96;
21-ago-15;6,9029;6,9684;6,9454;6,86;6,96;
22-ago-15;6,8548;6,9699;6,9408;6,86;6,96;
23-ago-15;6,8507;6,9666;6,8913;6,86;6,96;
24-ago-15;6,9125;7,0273;6,9428;6,86;6,96;
25-ago-15;6,9216;6,9699;6,9534;6,86;6,96;
26-ago-15;6,9096;6,9697;6,9421;6,86;6,96;
27-ago-15;6,9027;6,9691;6,9497;6,86;6,96;
28-ago-15;6,9175;6,9691;6,9433;6,86;6,96;
29-ago-15;6,8524;6,9699;6,9463;6,86;6,96;
30-ago-15;6,8506;6,9687;6,8856;6,86;6,96;
31-ago-15;6,9125;7,0273;6,9428;6,86;6,96;
1-sep-15;6,8994;6,9700;6,9481;6,86;6,96;
2-sep-15;6,9383;6,9699;6,9575;6,86;6,96;
3-sep-15;6,9485;6,9695;6,9585;6,86;6,96;
4-sep-15;6,9500;6,9697;6,9612;6,86;6,96;
5-sep-15;6,8540;6,9698;6,9403;6,86;6,96;
6-sep-15;6,8504;6,9676;6,8756;6,86;6,96;
7-sep-15;6,8819;6,9699;6,9434;6,86;6,96;
8-sep-15;6,9338;6,9681;6,9540;6,86;6,96;
9-sep-15;6,9003;6,9677;6,9428;6,86;6,96;
10-sep-15;6,9380;6,9675;6,9500;6,86;6,96;
11-sep-15;6,8896;6,9695;6,9436;6,86;6,96;
12-sep-15;6,8524;6,9699;6,9393;6,86;6,96;
13-sep-15;6,8514;6,9694;6,8887;6,86;6,96;
14-sep-15;6,9125;7,0273;6,9428;6,86;6,96;
15-sep-15;6,9525;6,9695;6,9614;6,86;6,96;
16-sep-15;6,9239;6,9694;6,9465;6,86;6,96;
17-sep-15;6,9312;6,9678;6,9449;6,86;6,96;
18-sep-15;6,9143;6,9684;6,9439;6,86;6,96;
19-sep-15;6,8586;6,9700;6,9392;6,86;6,96;
20-sep-15;6,8500;6,9686;6,8840;6,86;6,96;
21-sep-15;6,9125;7,0273;6,9428;6,86;6,96;
22-sep-15;6,9221;6,9699;6,9497;6,86;6,96;
23-sep-15;6,9088;6,9698;6,9485;6,86;6,96;
24-sep-15;6,9277;6,9689;6,9502;6,86;6,96;
25-sep-15;6,9187;6,9694;6,9467;6,86;6,96;
26-sep-15;6,8518;6,9698;6,9406;6,86;6,96;
27-sep-15;6,8503;6,9700;6,8800;6,86;6,96;
28-sep-15;6,9074;6,9696;6,9445;6,86;6,96;
29-sep-15;6,9125;7,0273;6,9428;6,86;6,96;
30-sep-15;6,9389;6,9696;6,9557;6,86;6,96;
1-oct-15;6,9434;6,9698;6,9562;6,86;6,96;
2-oct-15;6,9071;6,9670;6,9459;6,86;6,96;
3-oct-15;6,8556;6,9699;6,9386;6,86;6,96;
4-oct-15;6,8507;6,9669;6,8888;6,86;6,96;
5-oct-15;6,9125;7,0273;6,9428;6,86;6,96;
6-oct-15;6,9282;6,9687;6,9481;6,86;6,96;
7-oct-15;6,9424;6,9674;6,9529;6,86;6,96;
8-oct-15;6,9478;6,9677;6,9552;6,86;6,96;
9-oct-15;6,9233;6,9673;6,9484;6,86;6,96;
10-oct-15;6,8528;6,9686;6,9402;6,86;6,96;
11-oct-15;6,8505;6,9653;6,8822;6,86;6,96;
12-oct-15;6,9169;6,9674;6,9447;6,86;6,96;
13-oct-15;6,9261;6,9678;6,9462;6,86;6,96;
14-oct-15;6,9394;6,9693;6,9523;6,86;6,96;
15-oct-15;6,9511;6,9694;6,9604;6,86;6,96;
16-oct-15;6,9302;6,9692;6,9526;6,86;6,96;
17-oct-15;6,8531;6,9683;6,9371;6,86;6,96;
18-oct-15;6,8502;6,9692;6,8799;6,86;6,96;
19-oct-15;6,8918;6,9693;6,9421;6,86;6,96;
20-oct-15;6,9255;6,9693;6,9508;6,86;6,96;
21-oct-15;6,9381;6,9689;6,9537;6,86;6,96;
22-oct-15;6,9306;6,9700;6,9508;6,86;6,96;
23-oct-15;6,8991;6,9699;6,9432;6,86;6,96;
24-oct-15;6,8516;6,9698;6,9376;6,86;6,96;
25-oct-15;6,8503;6,9643;6,8873;6,86;6,96;
26-oct-15;6,9136;6,9700;6,9478;6,86;6,96;
27-oct-15;6,9125;7,0273;6,9428;6,86;6,96;
28-oct-15;6,9131;6,9687;6,9393;6,86;6,96;
29-oct-15;6,9050;6,9690;6,9390;6,86;6,96;
30-oct-15;6,9122;6,9681;6,9450;6,86;6,96;
31-oct-15;6,8532;6,9699;6,9413;6,86;6,96;
1-nov-15;6,8503;6,9679;6,8785;6,86;6,96;
2-nov-15;6,8502;6,9681;6,9136;6,86;6,96;
3-nov-15;6,9186;6,9697;6,9480;6,86;6,96;
4-nov-15;6,9156;6,9692;6,9420;6,86;6,96;
5-nov-15;6,9176;6,9699;6,9430;6,86;6,96;
6-nov-15;6,9000;6,9692;6,9376;6,86;6,96;
7-nov-15;6,8527;6,9699;6,9323;6,86;6,96;
8-nov-15;6,8503;6,9626;6,8864;6,86;6,96;
9-nov-15;6,9196;6,9698;6,9464;6,86;6,96;
10-nov-15;6,9088;6,9696;6,9470;6,86;6,96;
11-nov-15;6,8985;6,9699;6,9406;6,86;6,96;
12-nov-15;6,9338;6,9681;6,9517;6,86;6,96;
13-nov-15;6,9242;6,9696;6,9479;6,86;6,96;
14-nov-15;6,8535;6,9699;6,9408;6,86;6,96;
15-nov-15;6,8506;6,9699;6,8950;6,86;6,96;
16-nov-15;6,9327;6,9695;6,9487;6,86;6,96;
17-nov-15;6,8856;6,9693;6,9333;6,86;6,96;
18-nov-15;6,9081;6,9699;6,9450;6,86;6,96;
19-nov-15;6,9029;6,9692;6,9381;6,86;6,96;
20-nov-15;6,9166;6,9693;6,9470;6,86;6,96;
21-nov-15;6,8523;6,9685;6,9417;6,86;6,96;
22-nov-15;6,8504;6,9688;6,9264;6,86;6,96;
23-nov-15;6,9125;7,0273;6,9428;6,86;6,96;
24-nov-15;6,9443;6,9693;6,9577;6,86;6,96;
25-nov-15;6,9393;6,9698;6,9552;6,86;6,96;
26-nov-15;6,9424;6,9697;6,9579;6,86;6,96;
27-nov-15;6,9092;6,9687;6,9432;6,86;6,96;
28-nov-15;6,8658;6,9698;6,9407;6,86;6,96;
29-nov-15;6,8502;6,9687;6,8772;6,86;6,96;
30-nov-15;6,9125;7,0273;6,9428;6,86;6,96;
1-dic-15;6,9243;6,9672;6,9448;6,86;6,96;
2-dic-15;6,9744;6,9685;6,9718;6,86;6,96;
3-dic-15;6,9097;6,9695;6,9472;6,86;6,96;
4-dic-15;6,9184;6,9689;6,9465;6,86;6,96;
5-dic-15;6,8607;6,9695;6,9374;6,86;6,96;
6-dic-15;6,8502;6,9688;6,8851;6,86;6,96;
7-dic-15;6,9265;6,9694;6,9605;6,86;6,96;
8-dic-15;6,9125;7,0273;6,9428;6,86;6,96;
9-dic-15;6,9060;6,9673;6,9529;6,86;6,96;
10-dic-15;6,9192;6,9694;6,9608;6,86;6,96;
11-dic-15;6,9269;6,9676;6,9526;6,86;6,96;
12-dic-15;6,8787;6,9697;6,9417;6,86;6,96;
13-dic-15;6,8504;6,9682;6,8868;6,86;6,96;
14-dic-15;6,9609;6,9687;6,9645;6,86;6,96;
15-dic-15;6,9125;7,0273;6,9428;6,86;6,96;
16-dic-15;6,9430;6,9666;6,9610;6,86;6,96;
17-dic-15;6,9202;6,9677;6,9544;6,86;6,96;
18-dic-15;6,9227;6,9664;6,9456;6,86;6,96;
19-dic-15;6,8555;6,9698;6,9458;6,86;6,96;
20-dic-15;6,8506;6,9674;6,9135;6,86;6,96;
21-dic-15;6,9255;6,9685;6,9499;6,86;6,96;
22-dic-15;6,9125;7,0273;6,9428;6,86;6,96;
23-dic-15;6,9114;6,9690;6,9510;6,86;6,96;
24-dic-15;6,9168;6,9675;6,9547;6,86;6,96;
25-dic-15;6,8576;6,9696;6,9034;6,86;6,96;
26-dic-15;6,8653;6,9698;6,9481;6,86;6,96;
27-dic-15;6,8502;6,9608;6,9005;6,86;6,96;
28-dic-15;6,9125;7,0273;6,9428;6,86;6,96;
29-dic-15;6,9127;6,9691;6,9580;6,86;6,96;
30-dic-15;6,9074;6,9674;6,9543;6,86;6,96;
31-dic-15;6,8935;6,9685;6,9371;6,86;6,96;
1-ene-16;6,8614;6,9657;6,9074;6,86;6,96;
2-ene-16;6,8762;6,9698;6,9497;6,86;6,96;
3-ene-16;6,8503;6,9700;6,8971;6,86;6,96;
4-ene-16;6,9190;6,9698;6,9605;6,86;6,96;
5-ene-16;6,9125;7,0273;6,9428;6,86;6,96;
6-ene-16;6,9212;6,9693;6,9565;6,86;6,96;
7-ene-16;6,9450;6,9643;6,9599;6,86;6,96;
8-ene-16;6,9189;6,9694;6,9572;6,86;6,96;
9-ene-16;6,8599;6,9699;6,9483;6,86;6,96;
10-ene-16;6,8508;6,9671;6,8875;6,86;6,96;
11-ene-16;6,9034;6,9697;6,9585;6,86;6,96;
12-ene-16;6,9125;7,0273;6,9428;6,86;6,96;
13-ene-16;6,9246;6,9689;6,9560;6,86;6,96;
14-ene-16;6,9401;6,9684;6,9574;6,86;6,96;
15-ene-16;6,9337;6,9666;6,9560;6,86;6,96;
16-ene-16;6,8520;6,9689;6,9458;6,86;6,96;
17-ene-16;6,8504;6,9533;6,8961;6,86;6,96;
18-ene-16;6,9163;6,9685;6,9516;6,86;6,96;
19-ene-16;6,9125;7,0273;6,9428;6,86;6,96;
20-ene-16;6,9677;6,9671;6,9674;6,86;6,96;
21-ene-16;6,9293;6,9693;6,9568;6,86;6,96;
22-ene-16;6,8559;6,9696;6,9223;6,86;6,96;
23-ene-16;6,8524;6,9699;6,9495;6,86;6,96;
24-ene-16;6,8513;6,9679;6,8820;6,86;6,96;
25-ene-16;6,9125;7,0273;6,9428;6,86;6,96;
26-ene-16;6,8907;6,9655;6,9461;6,86;6,96;
27-ene-16;6,9404;6,9662;6,9517;6,86;6,96;
28-ene-16;6,9293;6,9673;6,9552;6,86;6,96;
29-ene-16;6,9134;6,9677;6,9525;6,86;6,96;
30-ene-16;6,8618;6,9700;6,9421;6,86;6,96;
31-ene-16;6,8528;6,9700;6,9401;6,86;6,96;
1-feb-16;6,9209;6,9679;6,9512;6,86;6,96;
2-feb-16;6,9125;7,0273;6,9428;6,86;6,96;
3-feb-16;6,9354;6,9666;6,9527;6,86;6,96;
4-feb-16;6,9365;6,9654;6,9572;6,86;6,96;
5-feb-16;6,8648;6,9699;6,9426;6,86;6,96;
6-feb-16;6,8806;6,9700;6,9280;6,86;6,96;
7-feb-16;6,8500;6,9700;6,9108;6,86;6,96;
8-feb-16;6,8500;6,9700;6,8884;6,86;6,96;
9-feb-16;6,9125;7,0273;6,9428;6,86;6,96;
10-feb-16;6,9220;6,9683;6,9489;6,86;6,96;
11-feb-16;6,9224;6,9682;6,9489;6,86;6,96;
12-feb-16;6,9268;6,9665;6,9543;6,86;6,96;
13-feb-16;6,8611;6,9697;6,9398;6,86;6,96;
14-feb-16;6,8531;6,9551;6,8855;6,86;6,96;
15-feb-16;6,8952;6,9693;6,9472;6,86;6,96;
16-feb-16;6,9313;6,9663;6,9522;6,86;6,96;
17-feb-16;6,9209;6,9639;6,9487;6,86;6,96;
18-feb-16;6,9093;6,9656;6,9545;6,86;6,96;
19-feb-16;6,9375;6,9656;6,9591;6,86;6,96;
20-feb-16;6,8527;6,9693;6,9480;6,86;6,96;
21-feb-16;6,8541;6,9700;6,9188;6,86;6,96;
22-feb-16;6,9579;6,9669;6,9623;6,86;6,96;
23-feb-16;6,9197;6,9669;6,9483;6,86;6,96;
24-feb-16;6,9516;6,9666;6,9619;6,86;6,96;
25-feb-16;6,9318;6,9668;6,9552;6,86;6,96;
26-feb-16;6,9376;6,9673;6,9587;6,86;6,96;
27-feb-16;6,8641;6,9697;6,9422;6,86;6,96;
28-feb-16;6,8516;6,9650;6,8960;6,86;6,96;
29-feb-16;6,9169;6,9680;6,9512;6,86;6,96;
1-mar-16;6,9157;6,9683;6,9534;6,86;6,96;
2-mar-16;6,9422;6,9654;6,9596;6,86;6,96;
3-mar-16;6,9051;6,9683;6,9526;6,86;6,96;
4-mar-16;6,9402;6,9673;6,9603;6,86;6,96;
